"industria","ingresos_anuales","utilidad_neta","ebitda","crecimiento_industria","saldo_promedio_mensual","saldo_promedio_semestral","saldo_promedio_anual","ingresos_cuenta","Egresos","Deposito cuenta propia","impacto_cluster"
"Manufactura",-0.507834412315441,-0.507834412315441,-0.463116157592843,-1.13862116956243,-0.507834412315442,-0.475159446175249,-0.507834412315442,-0.493702544856278,-0.532143443138387,-0.218080799916883,"Bajo"
"Manufactura",-0.391254329028998,-0.391254329028998,-0.4058184140115,1.52694609538454,-0.391254329028998,-0.397481702109994,-0.391254329028998,-0.403533677469948,-0.445453580124072,-0.209429474750793,"Bajo"
"Manufactura",1.41478878927376,1.41478878927376,1.8673016701875,1.52694609538454,1.41478878927376,1.20522431734322,1.41478878927376,1.09357336219064,1.44498022712008,4.37262239670475,"Medio"
"Manufactura",-0.489977160983223,-0.489977160983222,-0.460972850476334,-1.13862116956243,-0.489977160983223,-0.473360795108594,-0.489977160983223,-0.474180390595523,-0.51267285419531,-0.217522649906168,"Bajo"
"Manufactura",-0.515201563202185,-0.515201563202184,-0.469927111318639,0.328858681086568,-0.515201563202185,-0.475974834658799,-0.515201563202185,-0.500549977159016,-0.538439630281334,-0.217857539912597,"Bajo"
"Manufactura",-0.527429980149026,-0.527429980149026,-0.484668301375518,-0.0362389629154764,-0.527429980149027,-0.481862419150315,-0.527429980149027,-0.513518265346518,-0.548890400564571,-0.218359874922241,"Bajo"
"Manufactura",-0.517639721411893,-0.517639721411893,-0.48214396188274,0.328858681086568,-0.517639721411894,-0.476838187170793,-0.517639721411894,-0.505415837412731,-0.36262873352266,-0.217857539912597,"Bajo"
"Manufactura",-0.381576947986759,-0.381576947986759,-0.363785780004405,0.328858681086568,-0.381576947986759,-0.436212655078622,-0.381576947986759,-0.373156911873984,-0.390556407341095,-0.216238904881522,"Bajo"
"Manufactura",-0.362109308207387,-0.362109308207387,-0.339780740299503,-0.77706816288079,-0.362109308207388,-0.405959344137492,-0.362109308207388,-0.380943756111075,-0.377327983097655,-0.215066789859019,"Bajo"
"Manufactura",1.32796326636136,1.32796326636136,0.536236507264799,-0.77706816288079,1.32796326636136,1.28831000561555,1.32796326636136,0.937212649211169,1.03678407297038,-0.105669387758777,"Medio"
"Manufactura",-0.382916429966167,-0.382916429966167,-0.31872870151068,1.52694609538454,-0.382916429966167,-0.432603361938202,-0.382916429966167,-0.363726096751777,-0.400336720515392,-0.215345864864377,"Bajo"
"Manufactura",-0.518422340096491,-0.518422340096491,-0.486763979444993,-0.77706816288079,-0.518422340096492,-0.483721025252525,-0.518422340096492,-0.506223144543815,-0.541192202392857,-0.218638949927599,"Bajo"
"Manufactura",-0.510242469806512,-0.510242469806511,-0.471998974864597,-0.77706816288079,-0.510242469806512,-0.474775733947696,-0.510242469806512,-0.499287642372231,-0.529556475540582,-0.218080799916883,"Bajo"
"Manufactura",2.34341853480675,2.34341853480674,2.6382254254723,1.52694609538454,2.34341853480675,2.7865863441388,2.34341853480675,2.43459123763403,2.36654691700539,-0.0804968222755067,"Alto"
"Manufactura",-0.504177175000878,-0.504177175000878,-0.478262194549507,-1.13862116956243,-0.504177175000879,-0.471526171020607,-0.504177175000879,-0.493812632192335,-0.529017858918293,-0.217690094909382,"Bajo"
"Manufactura",-0.35146117898906,-0.35146117898906,-0.293699637294557,-1.13862116956243,-0.351461178989061,-0.334492941755751,-0.351461178989061,-0.310341077919923,-0.39850220837798,-0.206638724697215,"Bajo"
"Manufactura",-0.527904066467581,-0.52790406646758,-0.487668931338631,1.52694609538454,-0.527904066467581,-0.482066266271202,-0.527904066467581,-0.514347589944813,-0.548327666780089,-0.218527319925456,"Bajo"
"Manufactura",4.3491723960955,4.34917239609549,3.23244541626269,1.52694609538454,4.3491723960955,4.6721242483199,4.3491723960955,5.03500089841249,3.61879961347125,0.0434124801033395,"Alto"
"Manufactura",-0.348473682664201,-0.348473682664201,-0.385504625451697,-0.0362389629154764,-0.348473682664202,-0.428886149733782,-0.348473682664202,-0.361759203014227,-0.363343887772196,-0.214062119839732,"Bajo"
"Manufactura",-0.0330482520526238,-0.0330482520526239,-0.119472583245884,-0.77706816288079,-0.0330482520526243,0.0367006743733071,-0.0330482520526243,-0.0586667493823999,-0.126377012688997,-0.193354754442186,"Bajo"
"Manufactura",-0.534315519537555,-0.534315519537555,-0.492574723183085,-1.13862116956243,-0.534315519537556,-0.48518392812007,-0.534315519537556,-0.521606014968831,-0.554774988139439,-0.218750579929742,"Bajo"
"Manufactura",-0.33568087724289,-0.33568087724289,-0.351711816581403,-0.0362389629154764,-0.33568087724289,-0.343162439897026,-0.33568087724289,-0.309805319551113,-0.350224151539702,0.259479225659451,"Bajo"
"Manufactura",-0.33048850327777,-0.330488503277769,-0.386576279009952,-0.0362389629154764,-0.33048850327777,-0.373907382129708,-0.33048850327777,-0.316190385042412,-0.380578333436823,-0.211606259792583,"Bajo"
"Manufactura",0.938226686611282,0.938226686611282,0.580221932200269,1.52694609538454,0.938226686611282,0.414945002683651,0.938226686611282,0.978899053798044,0.70370355374631,-0.146916673550654,"Medio"
"Manufactura",0.687683355024732,0.687683355024731,0.186567858468098,-0.77706816288079,0.687683355024731,1.16264425109195,0.687683355024731,0.626568204325838,0.489581740940104,-0.0441612565779262,"Medio"
"Manufactura",-0.517368814944148,-0.517368814944148,-0.477881162173239,-1.13862116956243,-0.517368814944148,-0.480711282467656,-0.517368814944148,-0.506524049929037,-0.536555276008726,-0.218415689923313,"Bajo"
"Manufactura",-0.49207668610825,-0.492076686108249,-0.448732185388715,0.328858681086568,-0.49207668610825,-0.47307301093793,-0.49207668610825,-0.47947192188199,-0.518676419770327,-0.217857539912597,"Bajo"
"Manufactura",-0.322022676160725,-0.322022676160725,-0.372478081088025,-1.13862116956243,-0.322022676160726,-0.402014302797963,-0.322022676160726,-0.355337441744242,-0.373343184779197,-0.211773704795798,"Bajo"
"Manufactura",-0.512793505711114,-0.512793505711114,-0.483787164005397,1.52694609538454,-0.512793505711115,-0.47855290118767,-0.512793505711115,-0.503749849060403,-0.536381632440943,-0.218359874922241,"Bajo"
"Manufactura",0.658907068006441,0.658907068006441,0.181757324717711,-1.13862116956243,0.658907068006441,0.410328464945904,0.658907068006441,0.546292518873155,0.669781318093411,2.59649922278223,"Medio"
"Manufactura",0.17082391528512,0.17082391528512,0.16584922300851,-1.13862116956243,0.170823915285119,0.371201808742612,0.170823915285119,0.0984498966379923,0.0478582294731274,-0.139381648405994,"Bajo"
"Manufactura",0.419004340458558,0.419004340458557,0.126412372064743,-1.13862116956243,0.419004340458557,0.279578523407228,0.419004340458557,0.347078475544608,0.25996063189845,-0.184089464264308,"Bajo"
"Manufactura",-0.323384733679112,-0.323384733679112,-0.312298780161153,-0.77706816288079,-0.323384733679112,-0.39185791977492,-0.323384733679112,-0.340754539294573,-0.337613769772705,-0.213336524825801,"Bajo"
"Manufactura",-0.522967548610886,-0.522967548610886,-0.476809508614985,1.52694609538454,-0.522967548610887,-0.483589124174303,-0.522967548610887,-0.509621173650104,-0.545076673316596,-0.21869476492867,"Bajo"
"Manufactura",-0.32099925172702,-0.32099925172702,-0.280363504125167,1.52694609538454,-0.320999251727021,-0.326650823105137,-0.320999251727021,-0.315214277329375,-0.362057960684114,-0.202675859621135,"Bajo"
"Manufactura",-0.53386400875798,-0.53386400875798,-0.492408021518467,-0.0362389629154764,-0.53386400875798,-0.485111982077404,-0.53386400875798,-0.521451892698351,-0.553529336712218,-0.218750579929742,"Bajo"
"Manufactura",-0.294570820762523,-0.294570820762523,-0.270528105912742,1.52694609538454,-0.294570820762524,-0.344541405714794,-0.294570820762524,-0.26193200667784,-0.38240601237828,-0.203513084637208,"Bajo"
"Manufactura",-0.520559491119816,-0.520559491119816,-0.475714040533213,0.328858681086568,-0.520559491119816,-0.48041150728988,-0.520559491119816,-0.506340571035609,-0.388604605404889,-0.218415689923313,"Bajo"
"Manufactura",-0.280114950636442,-0.280114950636442,-0.338447126982564,1.52694609538454,-0.280114950636442,-0.367324319225752,-0.280114950636442,-0.268617977554362,-0.296006278825135,-0.208424804731505,"Bajo"
"Manufactura",-0.5171355343747,-0.5171355343747,-0.483739534958364,-1.13862116956243,-0.517135534374701,-0.478025296874785,-0.517135534374701,-0.501709563765482,-0.540092459796898,-0.218359874922241,"Bajo"
"Manufactura",1.26544407374944,1.26544407374944,1.71250726732851,-0.0362389629154764,1.26544407374944,0.712633745222092,1.26544407374944,1.01104455592666,0.983353304039224,-0.149205088594588,"Medio"
"Manufactura",-0.525894843498469,-0.525894843498469,-0.486287688974658,-1.13862116956243,-0.525894843498469,-0.484488449707631,-0.525894843498469,-0.513342125608827,-0.547578426941321,-0.21869476492867,"Bajo"
"Manufactura",3.43214647759761,3.43214647759761,4.25204042610959,-1.13862116956243,3.43214647759761,3.5772133980046,3.43214647759761,3.57646846130624,2.83508187963401,0.216997133435867,"Alto"
"Manufactura",-0.527136498142302,-0.527136498142302,-0.486692535874443,-1.13862116956243,-0.527136498142302,-0.481778482100538,-0.527136498142302,-0.51489068746936,-0.547606081287301,-0.218583134926527,"Bajo"
"Manufactura",-0.532780382886998,-0.532780382886998,-0.493098642700454,1.52694609538454,-0.532780382886999,-0.48518392812007,-0.532780382886999,-0.519396929091956,-0.55346301451619,-0.218750579929742,"Bajo"
"Manufactura",-0.513207390592392,-0.513207390592392,-0.467069368496626,-0.0362389629154764,-0.513207390592392,-0.480783228510322,-0.513207390592392,-0.503045290109639,-0.53673535081976,-0.218248244920098,"Bajo"
"Manufactura",-0.288174418051868,-0.288174418051868,-0.33987599839357,1.52694609538454,-0.288174418051868,-0.399807957489534,-0.288174418051868,-0.255084574375102,-0.30150362516574,0.371106905898511,"Bajo"
"Manufactura",-0.516367966049422,-0.516367966049422,-0.4765475488563,-1.13862116956243,-0.516367966049422,-0.480507435346768,-0.516367966049422,-0.504836044109498,-0.539436472985273,-0.218527319925456,"Bajo"
"Manufactura",2.26203371678823,2.26203371678823,1.06234696079723,-0.0362389629154764,2.26203371678823,1.9668091519861,2.26203371678823,2.71321494603828,2.28395166578804,-0.111920667878791,"Medio"
"Manufactura",-0.513538498497414,-0.513538498497414,-0.465211835662319,-1.13862116956243,-0.513538498497415,-0.475926870630355,-0.513538498497415,-0.502333392003138,-0.537018325522814,-0.21830405992117,"Bajo"
"Manufactura",-0.52753533266426,-0.52753533266426,-0.491574513195381,1.52694609538454,-0.527535332664261,-0.480951102609877,-0.527535332664261,-0.51435492910055,-0.548980437970088,-0.218583134926527,"Bajo"
"Manufactura",-0.507909664112037,-0.507909664112037,-0.468950715854451,1.52694609538454,-0.507909664112038,-0.480543408368102,-0.507909664112038,-0.494920844708641,-0.532207755570899,-0.218583134926527,"Bajo"
"Manufactura",-0.529822987280777,-0.529822987280777,-0.48604954373949,0.328858681086568,-0.529822987280778,-0.48471627884274,-0.529822987280778,-0.519015292993625,-0.550935535918459,-0.21869476492867,"Bajo"
"Manufactura",-0.5223504838788,-0.522350483878799,-0.486763979444993,1.52694609538454,-0.5223504838788,-0.481778482100538,-0.5223504838788,-0.509085415281294,-0.541664255647497,-0.218583134926527,"Bajo"
"Manufactura",0.685388175228555,0.685388175228555,0.70989201274907,0.328858681086568,0.685388175228555,0.908039197103444,0.685388175228555,0.483234492779769,0.48762021174848,-0.134469928311698,"Medio"
"Manufactura",-0.273959353674893,-0.273959353674893,-0.359189576965669,0.328858681086568,-0.273959353674894,-0.278950596817458,-0.273959353674894,-0.308887925083972,-0.289759129911979,-0.207866654720789,"Bajo"
"Manufactura",-0.502205577930064,-0.502205577930064,-0.457257784807718,0.328858681086568,-0.502205577930065,-0.471298341885497,-0.502205577930065,-0.486877130020751,-0.524168701506871,-0.218248244920098,"Bajo"
"Manufactura",-0.261715886368732,-0.261715886368732,-0.198131954421768,-0.77706816288079,-0.261715886368733,-0.247390266101226,-0.261715886368733,-0.230160801491822,-0.321803201363899,-0.192852419432542,"Bajo"
"Manufactura",-0.287745482811271,-0.287745482811271,-0.29050849114331,-1.13862116956243,-0.287745482811271,-0.399112479077094,-0.287745482811271,-0.300719444748551,-0.301063728127356,0.37211479086186,"Bajo"
"Manufactura",-0.515397217873334,-0.515397217873334,-0.481072308324486,0.328858681086568,-0.515397217873334,-0.475543158402802,-0.515397217873334,-0.501584798117951,-0.534787889972749,-0.218080799916883,"Bajo"
"Manufactura",-0.246913857978309,-0.246913857978309,-0.197298446098681,-0.77706816288079,-0.24691385797831,-0.26104802320069,-0.24691385797831,-0.223827110090682,-0.547011191286563,-0.205410794673641,"Bajo"
"Manufactura",1.19440637776287,1.19440637776287,0.680981181199714,0.328858681086568,1.19440637776287,1.60387733975654,1.19440637776287,1.13212594727776,0.922642367747683,-0.0130723009810715,"Medio"
"Manufactura",-0.523396483851483,-0.523396483851483,-0.483382317105612,-1.13862116956243,-0.523396483851484,-0.481274859801874,-0.523396483851484,-0.513011863600656,-0.544259262299365,-0.21830405992117,"Bajo"
"Manufactura",-0.256335382912122,-0.256335382912122,-0.257739706784238,-0.0362389629154764,-0.256335382912122,-0.336243628793961,-0.256335382912122,-0.304822032805604,-0.534185523651731,-0.204852644662925,"Bajo"
"Manufactura",-0.523501836366718,-0.523501836366717,-0.485430366128054,0.328858681086568,-0.523501836366718,-0.48424862956541,-0.523501836366718,-0.513782474953054,-0.54301304813836,-0.218750579929742,"Bajo"
"Manufactura",-0.246974059415586,-0.246974059415586,-0.313537135384025,1.52694609538454,-0.246974059415586,-0.262474953046902,-0.246974059415586,-0.275003043045662,-0.259250357005207,0.467916908957097,"Bajo"
"Manufactura",-0.21532315376733,-0.21532315376733,-0.128426844088189,1.52694609538454,-0.215323153767331,-0.283291341391651,-0.215323153767331,-0.223592257107094,-0.226790586067636,0.542288209936899,"Bajo"
"Manufactura",1.94926467459649,1.94926467459649,2.50572141662501,0.328858681086568,1.94926467459649,0.78719382743848,1.94926467459649,2.04727463276294,1.56776680952108,-0.124032523111318,"Medio"
"Manufactura",-0.53087651243312,-0.53087651243312,-0.488026149191382,1.52694609538454,-0.530876512433121,-0.484896143949406,-0.530876512433121,-0.518354768977284,-0.551835909973631,-0.218750579929742,"Bajo"
"Manufactura",1.19642312591164,1.19642312591164,1.22940584326736,-0.0362389629154764,1.19642312591164,1.21582436762937,1.19642312591164,1.05190163591524,0.92436594093901,-0.110581107853073,"Medio"
"Manufactura",-0.519295260937004,-0.519295260937004,-0.472213305576248,0.328858681086568,-0.519295260937005,-0.483133465904084,-0.519295260937005,-0.507698314846977,-0.538743908477657,-0.218583134926527,"Bajo"
"Manufactura",-0.529431677938478,-0.529431677938478,-0.486001914692457,-1.13862116956243,-0.529431677938479,-0.48436853963652,-0.529431677938479,-0.516872259518384,-0.550601111269396,-0.218638949927599,"Bajo"
"Manufactura",-0.529800411741798,-0.529800411741798,-0.486906866586094,1.52694609538454,-0.529800411741799,-0.484152701508522,-0.529800411741799,-0.51808322021501,-0.550916242188706,-0.218638949927599,"Bajo"
"Manufactura",3.3597918751706,3.3597918751706,3.68404022571116,0.328858681086568,3.3597918751706,5.04241853891563,3.3597918751706,2.60364135088299,3.4396894889247,8.94286792191763,"Alto"
"Manufactura",-0.523261030617611,-0.52326103061761,-0.480691275948218,-0.0362389629154764,-0.523261030617611,-0.482701789648087,-0.523261030617611,-0.513459552100621,-0.543962781985484,-0.218471504924384,"Bajo"
"Manufactura",0.527096021088978,0.527096021088977,0.499633584619527,1.52694609538454,0.527096021088977,0.061893780313582,0.527096021088977,0.438649121676729,0.352339009959012,1.86918055231496,"Medio"
"Manufactura",-0.0664374742022461,-0.0664374742022462,-0.109541926939392,-0.77706816288079,-0.0664374742022466,0.0235225575582846,-0.0664374742022466,-0.0395042137527642,-0.154912438994671,-0.183140609246092,"Bajo"
"Manufactura",1.06851764723751,1.06851764723751,0.741851103308572,0.328858681086568,1.06851764723751,1.53454533664056,1.06851764723751,0.747906466127742,1.07268447865682,-0.0167002760507224,"Medio"
"Manufactura",-0.525608886671404,-0.525608886671404,-0.480548388807117,0.328858681086568,-0.525608886671405,-0.47947620873522,-0.525608886671405,-0.513554961125203,-0.547334039697775,-0.218471504924384,"Bajo"
"Manufactura",-0.506171347610671,-0.50617134761067,-0.464878432333084,-0.77706816288079,-0.506171347610671,-0.480099741104993,-0.506171347610671,-0.491926469167893,-0.542246283161733,-0.218527319925456,"Bajo"
"Manufactura",3.68454852856008,3.68454852856008,4.345655318054,1.52694609538454,3.68454852856008,3.03249791797182,3.68454852856008,3.0115222701295,3.72762348443059,0.0420729200776223,"Alto"
"Manufactura",-0.16126978827246,-0.16126978827246,-0.052029852646398,-1.13862116956243,-0.161269788272461,-0.344505432693461,-0.161269788272461,-0.131353747802895,-0.235958966446579,-0.205299164671498,"Bajo"
"Manufactura",-0.155264694904104,-0.155264694904104,-0.219660283680926,-0.77706816288079,-0.155264694904104,-0.353366786948513,-0.155264694904104,-0.154097791432249,-0.230826834332104,-0.210992294780796,"Bajo"
"Manufactura",-0.493882729226552,-0.493882729226552,-0.441778344521819,-0.77706816288079,-0.493882729226553,-0.47180196418416,-0.493882729226553,-0.473732702095558,-0.52021991815062,-0.217466834905096,"Bajo"
"Manufactura",-0.521176555851903,-0.521176555851903,-0.485382737081021,-0.0362389629154764,-0.521176555851903,-0.482425996484533,-0.521176555851903,-0.506032326494649,-0.543546037422805,-0.218638949927599,"Bajo"
"Manufactura",-0.499932973672867,-0.499932973672866,-0.477714460508622,-0.0362389629154764,-0.499932973672867,-0.474727769919252,-0.499932973672867,-0.4888440237583,-0.525390637724603,-0.218136614917955,"Bajo"
"Manufactura",-0.173076795158365,-0.173076795158365,-0.318109523899244,-1.13862116956243,-0.173076795158365,-0.277523666971245,-0.173076795158365,-0.177524376545155,-0.187376149068734,-0.204852644662925,"Bajo"
"Manufactura",-0.534112339686746,-0.534112339686746,-0.491788843907031,0.328858681086568,-0.534112339686747,-0.484236638558299,-0.534112339686747,-0.521209700559026,-0.554601344571656,-0.218750579929742,"Bajo"
"Manufactura",-0.164362637112554,-0.164362637112554,-0.25581073037938,1.52694609538454,-0.164362637112554,-0.263218395487786,-0.164362637112554,-0.12705300254094,-0.238602207422832,-0.19854554954184,"Bajo"
"Manufactura",-0.132674105566,-0.132674105566,-0.132808716415274,0.328858681086568,-0.132674105566,-0.137096982693968,-0.132674105566,-0.130443692491492,-0.541776320061149,-0.199103699552555,"Bajo"
"Manufactura",1.50081664314225,1.50081664314225,2.00292538161549,1.52694609538454,1.50081664314225,1.2314006858666,1.50081664314225,1.83289055452576,1.70642280620662,-0.110134587844501,"Medio"
"Manufactura",-0.512153865440049,-0.512153865440048,-0.483810978528914,-0.77706816288079,-0.512153865440049,-0.476766241128127,-0.512153865440049,-0.497995950962496,-0.531496299286233,-0.217857539912597,"Bajo"
"Manufactura",-0.121566940388438,-0.121566940388438,-0.0922525828662188,-0.77706816288079,-0.121566940388438,-0.0486992782714517,-0.121566940388438,-0.073000120537007,-0.135100190253874,-0.182470829233233,"Bajo"
"Manufactura",-0.0734659920043076,-0.0734659920043077,-0.165934718627098,-1.13862116956243,-0.0734659920043081,-0.132420489920666,-0.0734659920043081,-0.0874289007161966,-0.0862838383554682,-0.194303609460402,"Bajo"
"Manufactura",-0.534578900825641,-0.534578900825641,-0.494741844823111,0.328858681086568,-0.534578900825642,-0.484824197906739,-0.534578900825642,-0.521826189640944,-0.492048660994046,-0.21869476492867,"Bajo"
"Manufactura",-0.497126081659838,-0.497126081659837,-0.446827023507374,-0.77706816288079,-0.497126081659838,-0.474643832869475,-0.497126081659838,-0.493034681684199,-0.546369353210091,-0.21830405992117,"Bajo"
"Transporte",-0.416182411267249,-0.41618241126725,-0.40361772876279,-1.73438909108034,-0.41618241126725,-0.402318147059455,-0.41618241126725,-0.417955185280773,-0.423544559072744,-0.195153743369932,"Bajo"
"Transporte",2.11549545597544,2.11549545597544,1.11163888757399,-1.07764650992243,2.11549545597544,2.32022851512375,2.11549545597544,2.29604023477576,2.63739415700128,0.0711243772297498,"Medio"
"Transporte",2.45143674428163,2.45143674428163,3.38054571647312,-1.24796656393701,2.45143674428163,1.61452010133533,2.45143674428163,2.14163528655709,2.19785689563267,6.09442982562208,"Alto"
"Transporte",-0.427076472120612,-0.427076472120613,-0.403219919202187,-0.846704063800962,-0.427076472120613,-0.401974010966906,-0.427076472120613,-0.42709480582838,-0.434667332991702,-0.19529057693653,"Bajo"
"Transporte",-0.434528141196027,-0.434528141196028,-0.412369539096055,-1.07764650992243,-0.434528141196028,-0.404755777715015,-0.434528141196028,-0.43384189889568,-0.441462148916737,-0.195495827286427,"Bajo"
"Transporte",-0.420536749315728,-0.420536749315728,-0.409670117077678,0.443686853902724,-0.420536749315728,-0.401644213878212,-0.420536749315728,-0.425033424020088,-0.431527643656701,-0.195085326586633,"Bajo"
"Transporte",-0.427536553121961,-0.427536553121961,-0.399952197811519,-1.07764650992243,-0.427536553121961,-0.400941602689257,-0.427536553121961,-0.42687956114157,-0.437755002226657,-0.195222160153231,"Bajo"
"Transporte",-0.41349586684866,-0.41349586684866,-0.381169903557335,0.443686853902724,-0.41349586684866,-0.392954777541334,-0.41349586684866,-0.41001596779422,-0.414590432621264,-0.194401158753643,"Bajo"
"Transporte",-0.40860750620933,-0.408607506209331,-0.400520497183809,-0.846704063800962,-0.408607506209331,-0.388681754392177,-0.408607506209331,-0.402631419308292,-0.41324953355891,-0.193990658053849,"Bajo"
"Transporte",-0.412764666685802,-0.412764666685803,-0.397963150008504,0.697723544636336,-0.412764666685802,-0.375045361724898,-0.412764666685802,-0.413592341051979,-0.418623991147895,-0.193716990920653,"Bajo"
"Transporte",-0.420963967388409,-0.420963967388409,-0.406629715435926,0.443686853902724,-0.420963967388409,-0.398905464141672,-0.420963967388409,-0.425463913393707,-0.432013164590462,-0.195222160153231,"Bajo"
"Transporte",1.0139465184964,1.0139465184964,0.860592639864887,0.443686853902724,1.0139465184964,0.647540698282452,1.0139465184964,1.09384070845168,1.58981338227822,-0.0837712201591711,"Medio"
"Transporte",-0.41430100860102,-0.41430100860102,-0.405208967005201,-1.24796656393701,-0.41430100860102,-0.398575667052978,-0.41430100860102,-0.416191834577295,-0.419852084718574,-0.194880076236736,"Bajo"
"Transporte",-0.393564500611662,-0.393564500611663,-0.3973664356676,0.863713427786139,-0.393564500611663,-0.382057134610596,-0.393564500611663,-0.399526928633154,-0.421897351179534,-0.193374907004158,"Bajo"
"Transporte",-0.397869544267139,-0.39786954426714,-0.392109666473917,-0.846704063800962,-0.39786954426714,-0.381211133383078,-0.39786954426714,-0.396099570927801,-0.424743022146876,-0.194127491620447,"Bajo"
"Transporte",-0.400695756132567,-0.400695756132567,-0.388870360051865,0.443686853902724,-0.400695756132567,-0.379705537978174,-0.400695756132567,-0.399684222827361,-0.417327680742724,-0.192622322387869,"Bajo"
"Transporte",-0.393934208559175,-0.393934208559175,-0.392933700563738,-1.24796656393701,-0.393934208559175,-0.36368887067076,-0.393934208559175,-0.395346214523968,-0.396233434899228,-0.192211821688075,"Bajo"
"Transporte",-0.425942701081575,-0.425942701081575,-0.40475432750737,-0.846704063800962,-0.425942701081575,-0.396596884520818,-0.425942701081575,-0.429247252696476,-0.443299620802238,-0.194811659453437,"Bajo"
"Transporte",-0.392077453089446,-0.392077453089447,-0.368866222147257,-1.24796656393701,-0.392077453089446,-0.370729321564171,-0.392077453089446,-0.39494883971755,-0.39657642456986,-0.193169656654261,"Bajo"
"Transporte",-0.382366457668123,-0.382366457668123,-0.390149033639517,0.443686853902724,-0.382366457668123,-0.351486378389105,-0.382366457668123,-0.387911994187237,-0.414495348262572,-0.192417072037972,"Bajo"
"Transporte",-0.438824969119337,-0.438824969119338,-0.419672186029981,-0.846704063800962,-0.438824969119337,-0.404540692657172,-0.438824969119337,-0.440704892948185,-0.401189445090042,-0.195564244069726,"Bajo"
"Transporte",3.53064710599876,3.53064710599876,3.63241599827204,-0.384819171558032,3.53064710599876,3.1454525260539,3.53064710599876,4.19147666817908,4.15496319715128,0.197763843116186,"Alto"
"Transporte",-0.376097854024747,-0.376097854024747,-0.361734065025018,-0.846704063800962,-0.376097854024747,-0.384035917142757,-0.376097854024747,-0.369756932719029,-0.410351747216613,-0.194743242670138,"Bajo"
"Transporte",-0.425770170706069,-0.425770170706069,-0.407055939965144,-1.24796656393701,-0.425770170706069,-0.400095601461739,-0.425770170706069,-0.423096221838802,-0.443185576736753,-0.195085326586633,"Bajo"
"Transporte",-0.424578889541862,-0.424578889541863,-0.39648557164055,0.443686853902724,-0.424578889541863,-0.39853265004141,-0.424578889541863,-0.42461121328827,-0.442398129617928,-0.194743242670138,"Bajo"
"Transporte",2.87347890569736,2.87347890569736,1.65635383591393,1.67489876978779,2.87347890569736,3.42735734186746,2.87347890569736,3.05682258030421,3.23889457073897,8.56140340195257,"Alto"
"Transporte",-0.414046320903845,-0.414046320903845,-0.397991564977119,2.1974060541376,-0.414046320903845,-0.401887976943768,-0.414046320903845,-0.409510970644398,-0.426942443409804,-0.195222160153231,"Bajo"
"Transporte",-0.363273096112153,-0.363273096112154,-0.324879850732013,-0.846704063800962,-0.363273096112153,-0.337477171621564,-0.363273096112153,-0.371487168855306,-0.379838528643024,-0.192211821688075,"Bajo"
"Transporte",-0.433336860031821,-0.433336860031821,-0.4126536887822,0.443686853902724,-0.433336860031821,-0.403293199321679,-0.433336860031821,-0.433212722118852,-0.441927281020077,-0.195495827286427,"Bajo"
"Transporte",-0.41950978279486,-0.419509782794861,-0.398815599066939,0.443686853902724,-0.41950978279486,-0.393972846815127,-0.41950978279486,-0.420074517581668,-0.432011068542475,-0.194743242670138,"Bajo"
"Transporte",-0.349487097536027,-0.349487097536027,-0.331926762948409,-1.24796656393701,-0.349487097536027,-0.368965624089854,-0.349487097536027,-0.350260731279162,-0.367048824924795,-0.191459237071787,"Bajo"
"Transporte",-0.433665489318499,-0.433665489318499,-0.414898471302746,-0.846704063800962,-0.433665489318499,-0.401930993955337,-0.433665489318499,-0.434562140732312,-0.445143761931336,-0.195085326586633,"Bajo"
"Transporte",-0.412000603594277,-0.412000603594277,-0.394553353774764,-0.846704063800962,-0.412000603594277,-0.389900569719957,-0.412000603594277,-0.410984568884863,-0.425044567232307,-0.194743242670138,"Bajo"
"Transporte",-0.357801418488971,-0.357801418488971,-0.339826124223239,0.443686853902724,-0.357801418488971,-0.351787497470086,-0.357801418488971,-0.370030127898441,-0.35841768041316,-0.191664487421684,"Bajo"
"Transporte",-0.440254506516385,-0.440254506516385,-0.419530111186909,2.22627385990278,-0.440254506516385,-0.404225234572335,-0.440254506516385,-0.441946689218241,-0.449949428316523,-0.195495827286427,"Bajo"
"Transporte",-0.408993645621177,-0.408993645621177,-0.403788218574476,2.10502907568901,-0.408993645621177,-0.392854404514341,-0.408993645621177,-0.410578915436645,-0.422254917911168,-0.194401158753643,"Bajo"
"Transporte",-0.352099700365114,-0.352099700365115,-0.359176717849713,-0.846704063800962,-0.352099700365114,-0.368736200028155,-0.352099700365114,-0.366652442043891,-0.36947261859726,-0.19125398672189,"Bajo"
"Transporte",-0.33828083886032,-0.338280838860321,-0.292429956574255,-0.37038526867544,-0.338280838860321,-0.328673023253836,-0.338280838860321,-0.331294362914518,0.593303769512247,-0.188654148956528,"Bajo"
"Transporte",-0.330401951712224,-0.330401951712225,-0.351788826009943,0.443686853902724,-0.330401951712225,-0.297901520978357,-0.330401951712225,-0.35135351199681,0.301849630741518,-0.186601645457558,"Bajo"
"Transporte",-0.408763605120502,-0.408763605120503,-0.381113073620106,0.697723544636336,-0.408763605120502,-0.392840065510485,-0.408763605120502,-0.416208391860896,-0.413430555885077,-0.194948493020035,"Bajo"
